,deaths_mean,deaths_median,deaths_Std,low_ci_05,high_ci_95,low_ci_025,high_ci_975,type
2020-09-24,26.527942646026613,26.421142578125,2.5356144723282212,22.570374298095704,30.790500831604003,21.955801916122436,31.767510175704953,estimate
2020-09-25,26.432943723678587,26.369441986083984,2.5352446485539444,22.47834062576294,30.844074630737303,21.790328216552737,31.72515869140625,estimate
2020-09-26,26.42840637779236,26.36525249481201,2.5287671023825955,22.46805820465088,30.80637264251709,21.81357989311218,31.621105289459226,estimate
2020-09-27,26.512744389533996,26.444052696228027,2.5194232076059544,22.462780666351318,30.88749132156372,21.91124701499939,31.664007902145386,estimate
2020-09-28,26.679898136138917,26.612340927124023,2.511998941330103,22.61111621856689,30.96314058303833,21.982198858261107,31.721654272079466,estimate
2020-09-29,26.915772634506226,26.89279079437256,2.510281256971757,22.858537673950195,31.123974704742427,22.22578091621399,31.84896111488342,estimate
2020-09-30,27.200243248939515,27.205801963806152,2.516947753005222,23.18720703125,31.419902896881105,22.487639808654787,32.382047080993644,estimate
2020-10-01,27.511122671127318,27.504898071289062,2.53172882940272,23.580918407440183,31.74585657119751,22.673641061782835,32.574669933319086,estimate
2020-10-02,27.82336685180664,27.77699375152588,2.551212899410253,23.89772710800171,32.15308170318603,23.076856565475463,32.92617082595825,estimate
2020-10-03,28.110218943595886,28.01166343688965,2.571923750127543,24.14597854614258,32.54995956420898,23.411501359939574,33.29278879165649,estimate
2020-10-04,28.34979208946228,28.208712577819824,2.592535369364509,24.29859161376953,32.875929450988764,23.71539831161499,33.73596429824829,estimate
2020-10-05,28.526628927230835,28.384374618530273,2.6132197886604116,24.41521167755127,33.161703491210936,23.80626358985901,34.026185131073,estimate
2020-10-06,28.630798513412476,28.422466278076172,2.6328661394957678,24.631612491607665,33.226440811157225,23.895008039474487,34.155011844635006,estimate
2020-10-07,28.66023919582367,28.40120792388916,2.648808880213056,24.627437114715576,33.24853935241699,24.0037121295929,34.27383451461791,estimate
2020-10-08,28.62067698955536,28.42665672302246,2.65956170615713,24.614423179626463,33.3494831085205,23.965914583206175,34.27307682037354,estimate
2020-10-09,28.521673498153685,28.291982650756836,2.6651200342188406,24.53144674301147,33.346674537658686,23.852420568466187,34.247161006927485,estimate
2020-10-10,28.37548096847534,28.102721214294434,2.6638231474373497,24.424201488494873,33.193738746643064,23.689542961120605,34.16162719726562,estimate
2020-10-11,28.198682838439943,27.921184539794922,2.6523297773600185,24.26291904449463,32.96217365264892,23.50430335998535,33.90691175460815,estimate
2020-10-12,28.008690635681152,27.76412010192871,2.6288871319294675,24.063070964813235,32.693299484252925,23.44795241355896,33.75858936309814,estimate
2020-10-13,27.821191637992857,27.604507446289062,2.594115028634455,23.94240779876709,32.31464862823486,23.28196883201599,33.520271587371816,estimate
2020-10-14,27.648548857688905,27.47742748260498,2.551423878809201,23.7677001953125,31.96088743209839,23.157829523086548,33.33106250762939,estimate
2020-10-15,27.496449155807497,27.37279987335205,2.507378892663945,23.597338771820066,31.766865730285645,23.019922542572022,33.05779609680176,estimate
2020-10-16,27.364762959480284,27.28983783721924,2.469182190408992,23.539813327789307,31.56855707168579,22.821483755111693,32.65526371002196,estimate
2020-10-17,27.25523493003845,27.195178031921387,2.441551284529785,23.400268173217775,31.411720085144044,22.72098550796509,32.40418720245361,estimate
2020-10-18,27.172308727264404,27.07203483581543,2.425802413123383,23.314120292663574,31.31756000518799,22.64986562728882,32.32833747863769,estimate
2020-10-19,27.121702626228334,27.03162956237793,2.4240227020230702,23.23906421661377,31.246777057647705,22.544207763671874,32.22320337295532,estimate
2020-10-20,27.10938898563385,26.992730140686035,2.436741889690429,23.231618881225586,31.079351902008057,22.568159770965575,32.09561014175415,estimate
2020-10-21,27.140443745613098,27.00483989715576,2.4603082705112795,23.366465282440185,31.181335353851317,22.57993903160095,32.2142930984497,estimate
2020-10-22,27.216622351646425,27.071664810180664,2.4899905934792024,23.42344741821289,31.337920379638675,22.650594472885132,32.313063812255855,estimate
2020-10-23,27.340828602790832,27.162205696105957,2.5237057684521935,23.449795532226563,31.59136543273926,22.755104827880857,32.404328155517575,estimate
2020-10-24,27.517587644577027,27.37419033050537,2.5587388501813257,23.506544303894046,31.908988761901856,22.928333806991578,32.70240535736084,estimate
2020-10-25,27.748399319648744,27.561888694763184,2.5915326458704957,23.677687644958496,32.1521499633789,23.10881543159485,33.143441772460925,estimate
2020-10-26,28.030871598243714,27.880642890930176,2.619170588559873,23.9727632522583,32.661041450500484,23.331189727783205,33.49853324890136,estimate
2020-10-27,28.358453441619872,28.232901573181152,2.640142845738443,24.303643226623535,32.925040054321286,23.63381748199463,33.910463333129876,estimate
2020-10-28,28.717846603393554,28.576268196105957,2.656325105910714,24.604988765716552,33.19980125427246,24.015962314605712,34.278927326202385,estimate
2020-10-29,29.089399775505065,28.9474458694458,2.67233335597191,24.977705860137938,33.717085075378414,24.29256114959717,34.62859344482421,estimate
2020-10-30,29.451180695533754,29.29642391204834,2.690385761554178,25.34571962356567,34.082785987854,24.613592529296874,34.96698074340819,estimate
2020-10-31,29.782948152542115,29.560270309448242,2.7067733877258373,25.655181407928467,34.4416841506958,25.06696801185608,35.47933073043823,estimate
2020-11-01,30.06781976032257,29.8516788482666,2.7166812662871918,25.931940746307376,34.67699718475342,25.27931728363037,35.947017669677706,estimate
2020-11-02,30.291870841026306,30.117000579833984,2.7189306955034382,26.141605091094974,34.87291488647461,25.60746641159058,36.57974767684936,estimate
2020-11-03,30.44483721446991,30.308128356933594,2.714970122747472,26.255798912048338,34.98580913543701,25.61074471473694,36.47927703857421,estimate
2020-11-04,30.522738428115844,30.400394439697266,2.7080505966079276,26.347032070159912,35.18984661102295,25.841071605682373,36.442363452911366,estimate
2020-11-05,30.52957179260254,30.40471076965332,2.7003229613336406,26.431763172149658,35.19392356872559,25.611416006088255,36.270234775543216,estimate
2020-11-06,30.474437921524046,30.3670597076416,2.696569054630962,26.325871086120603,35.11351089477539,25.552730178833006,36.15809688568115,estimate
2020-11-07,30.369573117256163,30.30717945098877,2.698174479485942,26.182556533813475,35.009904289245604,25.496029090881347,35.933674812316895,estimate
2020-11-08,30.2318116979599,30.195274353027344,2.7006099271235353,26.102521991729738,34.84123249053955,25.33873133659363,35.69548044204711,estimate
2020-11-09,30.077969245910644,30.019519805908203,2.699282892450442,25.9161283493042,34.675055694580074,25.1515830039978,35.593782901763916,estimate
2020-11-10,29.92158889579773,29.826269149780273,2.6925812586933913,25.729287338256835,34.59163074493408,24.903653955459593,35.502296638488765,estimate
2020-11-11,29.77514001941681,29.6904935836792,2.6828440572275647,25.618702602386474,34.415992736816406,24.685314273834226,35.22210454940796,estimate
2020-11-12,29.64772184562683,29.544893264770508,2.674210044961537,25.51173686981201,34.274800872802736,24.76617307662964,35.030601787567136,estimate
2020-11-13,29.547604252815248,29.382670402526855,2.6671354850940503,25.444939136505127,34.08477249145508,24.713182592391966,35.028899097442626,estimate
2020-11-14,29.48271553993225,29.33694839477539,2.6611578431283403,25.467402076721193,34.14254875183105,24.7993230342865,34.89170045852659,estimate
2020-11-15,29.456326998710633,29.32241916656494,2.6590205446347706,25.38109817504883,34.18546199798584,24.74317398071289,34.979351615905756,estimate
2020-11-16,29.468089166641235,29.313721656799316,2.661963970526974,25.399217796325683,34.20076923370361,24.726202869415282,34.886852931976314,estimate
2020-11-17,29.51322223854065,29.390348434448242,2.6671038066659336,25.338730812072754,34.14626541137695,24.77023844718933,35.09963455200195,estimate
2020-11-18,29.58654969882965,29.51029872894287,2.6719268527335456,25.387867546081544,34.238723564147946,24.850227117538452,35.02628087997436,estimate
2020-11-19,29.684418250083922,29.608460426330566,2.6798761636277173,25.448355865478515,34.27633857727051,24.90776801109314,35.25963411331176,estimate
2020-11-20,29.80412198448181,29.676651000976562,2.6949536885327965,25.65669059753418,34.341228294372556,24.92394986152649,35.458571624755855,estimate
2020-11-21,29.947053421974182,29.839984893798828,2.7181286243138705,25.708445167541505,34.631653213500975,24.985002183914183,35.44791650772094,estimate
2020-11-22,30.117563179016113,29.939045906066895,2.747162102493524,25.882351112365725,34.83130512237549,25.17229723930359,35.650815391540526,estimate
2020-11-23,30.320489950180054,30.140979766845703,2.7760131729604565,26.052782821655274,35.04624290466309,25.458417463302613,35.9278881072998,estimate
2020-11-24,30.560360533714295,30.366741180419922,2.799613992794794,26.272661399841308,35.20709571838378,25.60412425994873,36.250743770599364,estimate
2020-11-25,30.83898405647278,30.603897094726562,2.817690504962855,26.571432304382324,35.52439289093017,25.744905614852904,36.699496746063225,estimate
2020-11-26,31.15434068775177,30.939364433288574,2.8357097700373934,26.831790065765382,36.070174598693846,26.064876317977905,37.264700126647945,estimate
2020-11-27,31.50306172657013,31.28203773498535,2.860883406819557,27.05918092727661,36.49868392944336,26.373043823242185,37.46042499542235,estimate
2020-11-28,31.885598848342894,31.702653884887695,2.899008327730066,27.33066005706787,36.75273380279541,26.6679705619812,37.932416725158696,estimate
2020-11-29,32.30444849586487,32.08171844482422,2.953713793897419,27.689863204956055,37.30661716461182,27.025167989730836,38.35161066055298,estimate
2020-11-30,32.76397094631195,32.60213851928711,3.024041761242665,28.122381114959715,37.87850341796875,27.400579547882078,39.10937366485595,estimate
2020-12-01,33.27194236660004,33.050987243652344,3.102767455583102,28.543007469177244,38.48046722412109,27.793076515197754,39.79348106384277,estimate
2020-12-02,33.83965494537353,33.605546951293945,3.1839740139995487,29.00730037689209,39.208674049377436,28.178992938995364,40.62123069763184,estimate
2020-12-03,34.479356927871706,34.23902893066406,3.2647835353242662,29.448568248748778,39.80111255645752,28.665442657470702,41.7277720451355,estimate
2020-12-04,35.20188890266419,34.93452262878418,3.3452710810431214,29.990077114105226,40.65748958587646,29.262340354919434,42.47321014404295,estimate
2020-12-05,36.02201904392243,35.79970169067383,3.4282246668171124,30.74291706085205,41.78519077301026,29.87240810394287,43.57834692001342,estimate
2020-12-06,36.958022498130795,36.759212493896484,3.515733649985416,31.57095603942871,42.864963340759275,30.70036377906799,44.30370512008666,estimate
2020-12-07,38.03111545372009,37.85997009277344,3.608148631065037,32.452419471740725,44.247928047180174,31.52568221092224,45.53562726974486,estimate
2020-12-08,39.2641300907135,39.10071563720703,3.7063950403866546,33.595234107971194,45.59257926940918,32.36793689727783,46.92455015182495,estimate
2020-12-09,40.67367364406586,40.48040199279785,3.8186482968840236,34.71833877563476,47.295572662353514,33.52881698608399,48.305758571624736,estimate
2020-12-10,42.26648784160614,42.07510948181152,3.955607964323034,36.04987335205078,49.08084545135498,35.01296110153198,50.21474742889404,estimate
2020-12-11,44.03702140617371,43.77583312988281,4.120824122145736,37.71396751403808,51.182149696350095,36.412237834930416,52.57055377960205,estimate
2020-12-12,45.97487028312683,45.61650276184082,4.3065541744321125,39.38529682159424,53.54704475402831,38.07623682022095,55.1302222251892,estimate
2020-12-13,48.068266300201415,47.78765869140625,4.501690057007219,41.06708679199219,55.957410430908205,39.81779069900512,57.632633972167966,estimate
2020-12-14,50.3026496257782,50.014787673950195,4.702365069214554,42.96702270507813,58.49689083099365,41.74580087661743,60.49265642166137,estimate
2020-12-15,52.65620428466797,52.36782646179199,4.909829040554031,45.08507957458496,61.19418239593506,43.65067749023437,63.197440147399895,estimate
2020-12-16,55.09856665420532,54.86302947998047,5.125904404884299,47.27169132232666,64.0278091430664,45.76797103881836,66.305344581604,estimate
2020-12-17,57.599508728027345,57.37074279785156,5.348111119638905,49.34581317901611,66.73786926269531,47.787041950225834,68.77364330291748,estimate
2020-12-18,60.13072406196594,59.82966995239258,5.568868904213504,51.55358180999756,69.78822746276855,50.21954669952393,71.6802816390991,estimate
2020-12-19,62.67124907112122,62.39503860473633,5.7815527843056715,53.79213047027588,72.42747230529785,52.57241859436035,74.53614044189453,estimate
2020-12-20,65.20984774208068,64.93547058105469,5.986849108070176,56.24894847869873,75.62587051391601,54.58001089096069,77.4470239639282,estimate
2020-12-21,67.73338180351257,67.42610931396484,6.189876127203292,58.35219268798828,78.48951225280761,56.94033517837525,80.50670795440672,estimate
2020-12-22,70.22522441101074,69.90633010864258,6.392715013333478,60.835001945495605,81.47131576538085,58.53942251205444,83.57776889801023,estimate
2020-12-23,72.67389948272705,72.28772735595703,6.596204858151239,63.026411628723146,84.36655731201171,60.73669643402099,87.00714111328122,estimate
2020-12-24,75.06917071723937,74.54034423828125,6.803838717933662,65.0016372680664,87.16976432800293,63.25003528594971,90.08478336334228,estimate
2020-12-25,77.39659818649292,76.81252670288086,7.022731946970414,67.1550178527832,89.91149711608887,65.12399597167969,93.2800214767456,estimate
2020-12-26,79.63900728988648,79.03952026367188,7.2559907720300165,68.83828887939454,92.58441734313963,66.99214458465576,95.56619625091551,estimate
2020-12-27,81.77854469490052,81.25012588500977,7.4920559029180005,70.57774276733399,95.11300506591797,68.92607135772705,97.83344573974607,estimate
2020-12-28,83.79079575729371,83.23367691040039,7.706021776100968,72.1648536682129,97.5601245880127,70.64369144439696,99.85718975067138,estimate
2020-12-29,85.64482820129395,85.30034255981445,7.883104882397708,73.60430450439453,99.7455223083496,71.6742603302002,102.28653964996337,estimate
2020-12-30,87.30818799972535,86.8957290649414,8.019951641477617,74.89242935180664,101.47060317993164,72.8746374130249,104.35702533721921,estimate
2020-12-31,88.74832173919678,88.30763244628906,8.115302843717746,76.1941333770752,102.76935081481933,74.27185878753662,106.16296615600585,estimate
2021-01-01,89.93898764419556,89.6281852722168,8.171269992907895,77.6295555114746,103.9045566558838,75.21253509521483,107.03995780944824,estimate
2021-01-02,90.8468186416626,90.57852554321289,8.184194814310628,78.22924613952637,104.81878509521485,75.99029941558837,107.9484460830688,estimate
2021-01-03,91.41908814620972,91.0472297668457,8.146090397955591,79.02598190307617,105.19100570678711,76.47727451324462,108.5296257019043,estimate
2021-01-04,91.59696757888794,91.1511344909668,8.052236726538323,79.17802391052246,105.35341262817383,76.91677284240723,107.94634189605708,estimate
2021-01-05,91.3299243888855,90.86532592773438,7.902508312277502,79.2115161895752,105.00210037231444,77.3234561920166,107.37662754058837,estimate
2021-01-06,90.57936882019042,90.18810272216797,7.7023476857994275,78.61096343994141,103.95348281860352,76.97309665679931,105.9575870513916,estimate
2021-01-07,89.32747316741943,88.96095275878906,7.462728168815097,77.97561798095703,102.3307403564453,76.09667930603027,104.54713172912597,estimate
2021-01-08,87.57770533752442,87.18301010131836,7.193123130584733,76.54986419677735,99.95606727600097,74.65991039276122,102.48375339508056,estimate
2021-01-09,85.35086853027343,84.91085815429688,6.900794658157204,74.8922966003418,97.20527610778808,72.93268089294433,99.74795265197754,estimate
2021-01-10,82.6836379737854,82.26733016967773,6.5903777841983375,72.59603805541992,94.04418983459472,70.85675144195557,96.34208087921142,estimate
2021-01-11,79.62563856124878,79.2398910522461,6.2683361490803415,69.9150375366211,90.45744934082032,68.32955341339111,92.42978324890137,estimate
2021-01-12,76.23924890136719,75.93096160888672,5.942519904683805,66.95115356445312,86.28020095825195,65.55914325714112,88.6203145980835,estimate
2021-01-13,72.59352478981017,72.35078811645508,5.620687087140214,63.877772903442384,81.93551177978516,62.620957374572754,84.00617885589598,estimate
2021-01-14,68.75804220962524,68.59640502929688,5.3104757846129385,60.48999385833741,77.39995346069335,59.50224618911743,79.24910526275633,estimate
2021-01-15,64.80238493919373,64.62345504760742,5.019931077162137,56.97442474365235,73.2888916015625,56.07710914611816,74.77298679351807,estimate
2021-01-16,60.79408951377869,60.63706398010254,4.757909338071894,53.338325309753415,68.88620948791504,52.461083221435544,70.42768001556396,estimate
2021-01-17,56.79446123695374,56.63656234741211,4.533228645545121,49.90900211334229,64.60607566833497,48.81324520111084,66.0225715637207,estimate
2021-01-18,52.857897842407226,52.71945762634277,4.350974235702186,46.295639228820804,60.344178199768066,45.24210214614868,61.74011907577514,estimate
2021-01-19,49.030159902572635,48.85334777832031,4.209983890776663,42.69934158325195,56.30496559143066,41.71982345581055,57.823265552520745,estimate
2021-01-20,45.34740273857117,45.12761878967285,4.104055773571254,39.14564399719238,52.600142097473146,38.13900737762451,53.82480545043945,estimate
2021-01-21,41.835552877426146,41.62847137451172,4.024423442338977,35.726280212402344,48.760690689086914,34.6449833869934,50.29675703048706,estimate
2021-01-22,38.511791715621946,38.3261604309082,3.962504128761572,32.420051956176756,45.23792419433593,31.468894672393798,46.761331081390374,estimate
2021-01-23,35.386375668525694,35.22357940673828,3.9115119610613354,29.465761947631837,42.05023040771484,28.375813722610474,43.66545104980469,estimate
2021-01-24,32.463825387954714,32.18564033508301,3.8664581004324052,26.686345386505128,39.046187019348146,25.463465881347656,40.461396217346184,estimate
2021-01-25,29.744213739395143,29.55342197418213,3.824838860085268,23.967134475708008,36.29999408721923,22.811545562744143,37.779398632049556,estimate
2021-01-26,27.223764492511748,27.052845001220703,3.7869745716872627,21.413680267333987,33.65153999328613,20.359039974212646,34.98101673126221,estimate
2021-01-27,24.895705774307253,24.705808639526367,3.753778646714994,19.027262687683105,31.255765819549563,18.181842422485353,32.453691482543945,estimate
2021-01-28,22.75167480659485,22.585182189941406,3.7260839275297717,16.91405372619629,29.2278021812439,16.09559597969055,30.38917045593261,estimate
2021-01-29,20.78328906440735,20.582542419433594,3.7055693153637237,15.03696413040161,27.301056385040283,14.245123648643494,28.40807166099548,estimate
2021-01-30,18.9826802649498,18.67514419555664,3.695768598661142,13.360057163238526,25.562320899963378,12.564843010902406,26.561383771896363,forecast
2021-01-31,17.341314596176147,17.01515293121338,3.701533820554545,11.763771867752075,23.9857271194458,10.956020069122314,24.99168148040771,forecast
2021-02-01,15.849672139406204,15.455710887908936,3.727937617698814,10.352037715911864,22.57087278366089,9.578012561798095,23.818655633926387,forecast
2021-02-02,14.497723202466965,14.083176136016846,3.7791846006916523,9.023568201065064,21.32015323638916,8.336431503295898,22.71757063865661,forecast
2021-02-03,13.275366341590882,12.791954040527344,3.857955432019639,7.924734306335449,20.299763870239254,7.255586862564087,21.92769317626953,forecast
2021-02-04,12.172544539213181,11.591351985931396,3.9653088372117113,6.903363966941833,19.17612228393555,6.2510510087013245,21.365153264999392,forecast
2021-02-05,11.17951709485054,10.477054595947266,4.101383495716279,6.017890548706054,18.630917358398435,5.4431347489357,20.375623655319185,forecast
2021-02-06,10.287189737200737,9.433746337890625,4.266535448641503,5.2146775960922245,17.955634021759032,4.70375440120697,20.252873563766478,forecast
2021-02-07,9.486864855885505,8.500470638275146,4.460869170151539,4.547254967689515,17.332437515258786,4.0694115400314335,20.361212730407676,forecast
2021-02-08,8.77011788225174,7.6555891036987305,4.6848623141433805,3.9623464941978455,16.780238819122314,3.480190932750702,20.548216199874872,forecast
2021-02-09,8.129635272860527,6.886096477508545,4.940504508314983,3.4360204577445983,16.348421478271487,2.9805682241916656,20.411704778671258,forecast
2021-02-10,7.558485094726086,6.203735589981079,5.230228444999828,2.972588562965393,15.921122455596924,2.558972179889679,20.018696832656822,forecast
2021-02-11,7.050381617546082,5.561209201812744,5.557483428261334,2.562794589996338,15.539085149765013,2.175192809104919,20.04731674194334,forecast
2021-02-12,6.599667648017406,4.988148927688599,5.926446416427684,2.1990917801856997,15.30939397811889,1.8473237603902817,20.089052248001096,forecast
2021-02-13,6.201045856058598,4.487575531005859,6.341663342866615,1.8931097507476806,14.9538330078125,1.5763449668884277,20.178328418731674,forecast
2021-02-14,5.85005628618598,4.039478063583374,6.808955378399023,1.6323045492172243,14.59281024932861,1.3426538556814194,20.158540487289418,forecast
2021-02-15,5.542740526974201,3.6230937242507935,7.33450173335949,1.3981735944747924,14.412988281249996,1.1400691986083984,20.352813768386778,forecast
2021-02-16,5.275382693082094,3.260233163833618,7.924913830843946,1.1927641451358795,14.1703263759613,0.9661091417074203,20.419212436675906,forecast
2021-02-17,5.04476651827991,2.92210853099823,8.587062105708078,1.0154536485671997,13.920866489410393,0.816900946199894,20.533248853683308,forecast
2021-02-18,4.848254504218698,2.63011372089386,9.328739877277876,0.8673451572656631,13.868317556381221,0.6821533352136612,20.61230568885787,forecast
2021-02-19,4.683239037439227,2.357164978981018,10.15760828014604,0.7448372006416321,13.778983306884765,0.5763146385550499,20.722637844085565,forecast
2021-02-20,4.547729107931256,2.127597451210022,11.081914679545672,0.6333247750997543,13.552164220809932,0.4862855225801468,21.093323040008485,forecast
2021-02-21,4.43984677375108,1.9113147258758545,12.109816532232173,0.5410141497850418,13.319655323028554,0.41044528037309647,21.368111324310263,forecast
2021-02-22,4.358166351087392,1.7246648073196411,13.249840272193994,0.4602388858795166,13.331443595886228,0.3497264921665192,21.549794673919585,forecast
2021-02-23,4.30104243580997,1.5480009317398071,14.509941232719772,0.39167460054159164,13.033501958847033,0.29555027186870575,21.87769060134875,forecast
2021-02-24,4.267496087424457,1.387931764125824,15.89830835903493,0.33388836383819576,12.778177785873394,0.24944358989596369,22.20932955741866,forecast
2021-02-25,4.25653899403289,1.237064778804779,17.422104487434936,0.28331383466720583,12.79078707695006,0.21046352870762347,22.546493768691818,forecast
