,cases_mean,cases_median,cases_Std,low_ci_05,high_ci_95,low_ci_025,high_ci_975,type
2020-05-03,157.24784479141235,153.68392944335938,39.2703560052472,100.53042869567872,227.61469497680665,93.02162189483643,245.73725738525368,estimate
2020-05-04,162.24664719772338,158.55013275146484,39.0440533570836,105.36535797119141,232.14308853149413,97.55140762329103,247.4187160491943,estimate
2020-05-05,165.95355560874938,162.62062072753906,39.10553935472409,107.51394996643066,235.36674575805662,100.44645690917969,251.60672760009757,estimate
2020-05-06,168.55192609024047,165.20940399169922,39.87990095196697,108.30340423583984,240.73723068237302,101.00083274841309,256.9232391357421,estimate
2020-05-07,170.88710470199584,168.19506072998047,38.89924620361265,112.9552173614502,239.37299118041992,105.94903736114503,256.87150039672844,estimate
2020-05-08,171.6861301383972,168.4550552368164,39.37224037765062,113.93522338867189,241.71084213256833,104.75752830505371,261.3946411132812,estimate
2020-05-09,171.16958895111085,166.40264129638672,39.981526908276514,115.1173698425293,242.76969070434566,106.38045291900634,260.3138526916503,estimate
2020-05-10,173.40557377243042,169.20560455322266,40.27851176943678,116.46139373779296,242.62371826171875,108.40495319366455,264.7655326843261,estimate
2020-05-11,178.13628340911865,173.59012603759766,40.707169400734784,119.12600021362306,251.997843170166,109.91116428375244,271.0798347473144,estimate
2020-05-12,181.76417814254762,177.4604263305664,42.37735231889143,120.46525230407714,259.77288513183595,110.45358886718749,277.9559097290038,estimate
2020-05-13,188.32264385223388,183.68309783935547,43.41062113408696,124.90284843444825,264.83833465576174,116.16208229064941,291.94721298217775,estimate
2020-05-14,196.5719171333313,190.04469299316406,46.07770486829963,132.02134399414064,279.7392379760742,123.60299892425537,304.7822776794433,estimate
2020-05-15,209.93967246627807,203.02733612060547,48.636370124343195,141.69176330566407,297.3593307495117,133.4540817260742,322.74360046386715,estimate
2020-05-16,221.37706510543822,215.8128433227539,51.8616483277558,146.82861709594727,314.98753204345707,136.50408096313475,334.6975929260252,estimate
2020-05-17,234.27342911911012,227.83560943603516,56.7991677289721,154.56308593749998,331.71829071044914,142.86036529541016,357.04976119995104,estimate
2020-05-18,249.06896837615966,241.65386199951172,61.869215402135545,160.1994346618652,357.01811370849606,147.30051155090334,379.2786407470702,estimate
2020-05-19,263.78421308517454,255.58975219726562,66.0254639325904,170.52986373901368,380.2630706787109,156.826012802124,410.903547668457,estimate
2020-05-20,279.4382613258362,272.01617431640625,71.05550532412033,178.51990509033203,407.14408111572266,163.57086715698242,430.868459320068,estimate
2020-05-21,301.054459274292,293.3309631347656,74.17558974473317,193.37088851928712,441.6099853515625,179.5077682495117,471.1447776794431,estimate
2020-05-22,320.91677667236326,312.32054138183594,78.52804502058677,205.997998046875,466.3972290039062,192.87533531188964,495.38855056762696,estimate
2020-05-23,335.6224473419189,327.554931640625,82.50313174770584,214.80180816650392,486.438638305664,195.35450744628906,512.4250549316405,estimate
2020-05-24,351.16060013580324,341.85093688964844,85.06907474695946,229.05957260131837,504.40773315429686,214.71302909851076,540.2610687255856,estimate
2020-05-25,371.6026138763428,363.91419982910156,86.68504372307075,243.97992324829102,521.3182617187498,229.31906356811524,573.5212631225586,estimate
2020-05-26,388.7025590286255,380.8292999267578,90.52600782178689,257.62219848632816,546.5560302734375,239.48518257141114,594.8277359008789,estimate
2020-05-27,407.8867721710205,399.9713897705078,91.43533893782123,274.35423126220707,568.3730865478516,253.45423202514647,607.4817001342769,estimate
2020-05-28,418.76221747589113,411.0722198486328,91.32784293349961,285.3064727783203,574.1157104492187,262.57933197021487,625.34386138916,estimate
2020-05-29,418.475790184021,408.75205993652344,93.10614935811878,281.8829147338867,587.3699279785155,257.51881408691406,627.6078826904295,estimate
2020-05-30,413.19746631622314,403.9624786376953,94.87721456330306,276.3499725341797,582.8322204589842,260.5866355895996,625.6324264526364,estimate
2020-05-31,410.247439781189,395.91851806640625,93.73786768657199,271.3141494750976,577.815771484375,258.15567779541016,621.8006271362304,estimate
2020-06-01,409.8203483428955,400.7041473388672,92.9691974044976,277.2506851196289,577.4691162109375,255.27071685791017,612.0129302978515,estimate
2020-06-02,413.3163871383667,403.7753143310547,93.05440477520436,280.89189758300785,574.6907623291015,258.2178581237793,616.436911010742,estimate
2020-06-03,413.42017526245115,405.61558532714844,94.21012927933597,276.99262084960935,578.3201324462891,253.52380447387694,629.8410110473632,estimate
2020-06-04,413.9962096862793,404.9053955078125,95.47982414357816,274.5913711547852,585.6509826660156,254.44760780334474,633.0003479003904,estimate
2020-06-05,418.81285888671874,409.44158935546875,97.92650019905132,276.4519256591797,596.4682830810547,256.2449066162109,635.9644470214844,estimate
2020-06-06,425.4010737228393,415.8714904785156,102.88280550129387,278.0107391357422,613.5397338867186,257.40257797241213,657.8951416015623,estimate
2020-06-07,442.12043159484864,429.39137268066406,107.37998753277763,289.1635177612304,635.2293670654296,262.4980224609375,684.3124282836912,estimate
2020-06-08,460.1337908630371,449.57240295410156,109.66486715987034,299.5514114379883,655.7978973388672,274.197348022461,697.0410186767577,estimate
2020-06-09,485.7249415969849,474.3664245605469,117.73967372154974,311.75970764160155,690.5288024902344,288.20231170654296,739.9270812988279,estimate
2020-06-10,514.6527845993043,503.7932891845703,127.13687070707728,330.56490020751954,742.7163726806641,302.81266021728516,794.4744659423826,estimate
2020-06-11,545.3110679168701,527.4601135253906,136.81785112939545,350.8157257080078,798.5692291259764,327.9093727111816,855.3021301269532,estimate
2020-06-12,580.6432611465455,563.682861328125,146.6719382504637,373.2803314208984,850.0807830810546,342.24059295654297,910.8351470947266,estimate
2020-06-13,620.4217385787964,604.2429504394531,156.0789263100413,395.9817687988281,902.3760772705077,371.9144996643066,975.8377441406249,estimate
2020-06-14,656.8900843353272,640.1014709472656,164.53743698550932,425.0315078735352,952.6153839111328,395.25311813354494,1027.9709167480469,estimate
