date,mean,median,std,low_50,high_50,low_80,high_80,low_95,high_95,type
2020-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,estimate
2020-03-07,0.7484454835392534,0.6902235746383667,0.3784982820685203,0.45780468732118607,0.9842271208763123,0.3113094210624695,1.256995749473572,0.1940571576356888,1.6025263249874102,estimate
2020-03-08,0.979440291762352,0.9113382399082184,0.4192276535415577,0.6736757159233093,1.2273681163787842,0.48590601682662965,1.5338674664497376,0.3470681831240654,1.9683194577693928,estimate
2020-03-09,1.2297927625775338,1.1535367369651794,0.4977732351441726,0.8608237951993942,1.5223874151706696,0.6550067782402038,1.8861199736595156,0.490781132876873,2.421146255731582,estimate
2020-03-10,1.5648288268893957,1.4684829711914062,0.59577986688338,1.133467823266983,1.9122507274150848,0.8756346464157104,2.3670721292495727,0.6773293122649193,2.915741699934001,estimate
2020-03-11,2.0179591369628906,1.9179261922836304,0.7044653077083697,1.5051320791244507,2.429623305797577,1.1931659579277039,2.970609426498414,0.9390926480293275,3.7341811716556546,estimate
2020-03-12,2.623411781281233,2.5011311769485474,0.874764484829852,1.9759916961193085,3.10278981924057,1.6521923542022705,3.7679929733276376,1.2532968789339065,4.603580796718594,estimate
2020-03-13,3.4131157255768776,3.294047474861145,1.0467699412440346,2.6838746070861816,4.0104042291641235,2.1985227823257447,4.8231793403625485,1.7113308578729631,5.819466114044188,estimate
2020-03-14,4.415082055747509,4.256732702255249,1.2638002080180797,3.5059738159179688,5.173506736755371,2.9381269931793215,6.093190097808837,2.3448306143283846,7.3386732339859,estimate
2020-03-15,5.612311272144318,5.387637615203857,1.5312687071204656,4.527089834213257,6.563503861427307,3.8174531936645506,7.692383670806885,3.156355732679367,9.068790388107297,estimate
2020-03-16,6.941304286360741,6.700968503952026,1.8575711815782932,5.612016677856445,7.989112019538879,4.79326901435852,9.273591899871828,4.020325702428818,11.146937131881714,estimate
2020-03-17,8.457501372218132,8.222660541534424,2.1745983336297257,6.855700969696045,9.803778409957886,5.910688686370849,11.260665798187258,4.969956755638123,13.390081739425655,estimate
2020-03-18,10.101795807719231,9.866907596588135,2.552860414297878,8.271342277526855,11.558282136917114,7.089626598358155,13.510855484008788,5.924202954769134,16.09053087234497,estimate
2020-03-19,12.033207634925843,11.716667175292969,2.9950631748966416,9.886266469955444,13.718240737915039,8.492859554290773,15.97907114028931,7.287988686561585,18.961944246292113,estimate
2020-03-20,14.343144542455674,14.011995792388916,3.5477445024550964,11.84357500076294,16.49343490600586,10.157316303253175,18.978864860534667,8.555636239051818,22.27327489852902,estimate
2020-03-21,16.889775381565094,16.480257987976074,4.058953875345413,13.983144760131836,19.29598331451416,12.090013217926026,22.356846427917482,10.02421441078186,25.863569784164415,estimate
2020-03-22,19.748302853107454,19.162137985229492,4.707797118690426,16.345300674438477,22.597322463989258,14.342725086212157,26.099424171447758,12.173008728027344,30.79146289825438,estimate
2020-03-23,22.82976612710953,22.16884708404541,5.4506694036686065,18.950742721557617,25.89429473876953,16.299419403076172,30.12161407470703,14.143643212318421,35.72091779708862,estimate
2020-03-24,26.201262061595916,25.471455574035645,6.268804167534516,21.653674602508545,29.679600715637207,19.033440971374514,34.368482208251955,16.202875947952272,40.443234062194804,estimate
2020-03-25,29.947803770542144,29.24156951904297,6.955600399403563,24.941913604736328,34.146766662597656,21.62253341674805,39.30315742492676,18.875277042388916,45.63910312652587,estimate
2020-03-26,34.05451858901978,33.220510482788086,7.824853967426594,28.423407554626465,38.876492500305176,24.91909122467041,44.509014129638686,21.122923231124876,51.23359012603759,estimate
2020-03-27,38.59832354927063,37.87888526916504,8.560879709887947,32.45453929901123,43.78193950653076,28.207451820373535,49.88815231323243,24.384201335906983,58.106477546691885,estimate
2020-03-28,43.38343130779266,42.53970146179199,9.695082236825113,36.61483955383301,49.25177001953125,31.726830863952635,55.50769348144532,27.352540254592896,65.95053482055663,estimate
2020-03-29,48.6066847410202,47.93618202209473,10.204768349960071,41.297301292419434,54.94604969024658,36.44183578491211,61.639292526245114,31.28646821975708,71.38456859588615,estimate
2020-03-30,53.795819383621215,52.831499099731445,11.201972930899668,45.87880229949951,60.23392963409424,40.442142486572266,68.43883743286133,34.866593742370604,78.93827533721924,estimate
2020-03-31,58.27575416469574,57.19021224975586,11.967765499722391,49.855278968811035,65.18006706237793,43.889840316772464,73.55621414184571,38.14266395568848,85.77045249938965,estimate
2020-04-01,61.95985036087036,60.739036560058594,12.50692320196559,53.284507751464844,69.4400749206543,46.66417541503906,78.16300964355469,40.77980670928955,90.39557247161862,estimate
2020-04-02,64.72624898052216,63.543893814086914,12.721502394410562,55.688894271850586,72.62926864624023,49.231336975097655,82.27662048339845,43.44720144271851,92.39962997436521,estimate
2020-04-03,66.0488549118042,64.8931655883789,12.909321202083344,56.61565589904785,74.22839164733887,50.17976112365723,83.24094848632815,44.05240983963012,95.30216789245604,estimate
2020-04-04,66.87693097877502,65.6502456665039,12.803841560391827,58.02897262573242,74.73983955383301,51.57120208740234,83.94326858520508,44.82675552368164,95.46720619201659,estimate
2020-04-05,67.44253752040864,66.21936798095703,12.93324711022834,58.36990737915039,75.54188537597656,51.60829048156738,84.7175033569336,45.68083066940307,94.78716201782225,estimate
2020-04-06,67.35006335449219,66.23771286010742,12.449733477360054,58.724021911621094,75.3171501159668,52.00596389770508,83.66850662231445,45.225041770935064,94.49375953674316,estimate
2020-04-07,66.29043670463562,65.37531661987305,12.061208007844366,57.34922504425049,73.98419761657715,51.95972595214844,81.95165328979492,44.90876159667969,91.780749130249,estimate
2020-04-08,64.4054407157898,63.76044845581055,11.605565885596324,56.40266418457031,71.5898666381836,49.834513092041014,79.52822189331054,44.09494056701661,90.44975757598877,estimate
2020-04-09,61.01516137123108,60.29663848876953,11.02477320274851,53.45432376861572,67.99229431152344,47.23334579467774,75.83540802001954,41.030402183532715,84.36773147583007,estimate
2020-04-10,57.14663715171814,56.232614517211914,10.696248214111634,49.64280986785889,63.710129737854004,44.0065673828125,71.59773635864258,38.730559730529784,79.8124069213867,estimate
2020-04-11,53.489292577743534,52.66485404968262,10.42480971169361,46.00745105743408,59.71064567565918,40.766068649291995,67.37015686035157,35.63746042251587,75.30210819244378,estimate
2020-04-12,50.96157736682892,49.95910453796387,10.14365057276035,43.90969467163086,56.94645595550537,38.8037841796875,64.39370193481446,33.912307834625246,73.22519569396971,estimate
2020-04-13,49.740109603881834,48.66729545593262,10.201197018512145,42.24590873718262,55.90653419494629,37.61072196960449,63.74532470703125,33.07340793609619,72.24766349792476,estimate
2020-04-14,50.16198425579071,49.149967193603516,9.995422630046066,43.17674922943115,56.40722846984863,38.07118110656739,63.50991706848145,33.54480457305908,72.60010509490967,estimate
2020-04-15,52.623144532203675,51.73329544067383,10.113158082002466,45.41785717010498,58.81381130218506,40.50906066894531,65.9174415588379,34.881127548217776,74.24183921813963,estimate
2020-04-16,56.225740285873414,55.363494873046875,10.659815142594251,48.62219715118408,63.01178741455078,43.21121025085449,70.40058517456055,37.71592826843262,78.96179084777829,estimate
2020-04-17,61.1041546459198,60.27376174926758,11.266520896157868,53.1521053314209,68.31916809082031,47.27105827331543,76.29262924194336,41.30112886428833,84.96520633697509,estimate
2020-04-18,66.5587935962677,65.81226348876953,12.274967172870532,58.02064514160156,74.34451103210449,51.390001678466795,82.76762008666992,44.56230926513672,93.50489292144775,estimate
2020-04-19,72.11899942398071,71.04018020629883,13.480384575549683,62.329983711242676,80.58580589294434,55.99740219116211,89.43283462524415,49.25818567276001,102.40432052612303,estimate
2020-04-20,77.86550404548645,76.8688735961914,14.447106715314291,67.5578498840332,87.00861358642578,60.68149032592773,96.67518920898438,53.58281507492065,110.12630233764648,estimate
2020-04-21,83.97436835861205,82.73146438598633,15.427266440302787,72.54205703735352,93.42524147033691,65.52869567871093,104.65146865844727,56.75621900558472,117.16227188110348,estimate
2020-04-22,90.031836479187,88.54811477661133,16.538073236076777,78.04277229309082,100.62631607055664,70.19172592163086,111.69668655395509,61.07225532531738,126.43950824737547,estimate
2020-04-23,95.81650311470031,93.9660415649414,17.819959872902846,83.33952713012695,106.59328079223633,74.46093444824218,120.09064788818361,65.03998508453368,134.59976348876953,estimate
2020-04-24,101.62157094955444,99.95611572265625,19.29733321942945,87.62588691711426,113.34956169128418,78.7833282470703,126.06041717529297,70.31656703948974,144.6069801330566,estimate
2020-04-25,106.29946197128297,104.22834396362305,20.076262928756147,92.19009399414062,118.75373840332031,82.28676223754883,131.9835968017578,72.45356559753418,148.8030841827392,estimate
2020-04-26,111.48796727371216,110.07913589477539,21.053974953723248,96.33574485778809,124.42316818237305,86.03796310424805,139.14847259521488,75.31733169555665,159.12587852478023,estimate
2020-04-27,115.44456751441956,113.53933334350586,21.90426152605046,100.10820770263672,128.32315063476562,89.01989364624023,144.2416259765625,77.77561721801757,166.2501251220703,estimate
2020-04-28,119.32159781837463,117.6202507019043,22.813873639478643,103.29924964904785,132.4780158996582,91.27936019897462,148.74197235107422,81.53483715057374,170.98971519470211,estimate
2020-04-29,123.06948529052734,121.22585678100586,23.788316845266042,106.10313415527344,137.5433692932129,93.87218170166015,154.4797103881836,83.60568199157714,174.58639488220211,estimate
2020-04-30,127.92459943771362,126.06340408325195,24.830533804265716,110.57270431518555,143.2636260986328,97.8519172668457,159.47971649169926,84.83690509796143,183.5325771331787,estimate
2020-05-01,132.36078191566466,130.30880737304688,25.59469200931377,114.25598907470703,148.3605079650879,102.1373176574707,166.02912139892578,88.27419471740723,188.99532737731928,estimate
2020-05-02,138.2046711883545,136.35618591308594,25.650748444693473,119.61758041381836,154.6717529296875,107.07190399169922,172.17776947021486,92.62997531890869,195.0838554382324,estimate
2020-05-03,144.32094079971313,142.08635711669922,26.173468931221098,125.38189315795898,162.01850509643555,112.46928558349609,180.01568908691408,98.70342254638672,200.72261352539047,estimate
2020-05-04,150.13381747436523,148.51345825195312,26.215784093843336,131.86831283569336,166.7587776184082,117.78671035766601,185.18275451660156,103.10804767608643,206.45125808715804,estimate
2020-05-05,155.81612993240356,154.6848602294922,26.63518313049644,136.45803833007812,172.4902229309082,123.75980072021486,190.18211975097657,109.2513973236084,211.91852455139158,estimate
2020-05-06,161.02623988723755,158.69014739990234,26.709421023140386,142.35581970214844,177.22027587890625,129.799072265625,195.03877410888674,116.11647529602051,220.2648677825926,estimate
2020-05-07,165.08357461929322,163.0510025024414,27.550565631735886,146.16546249389648,182.0770263671875,131.1592025756836,202.0929428100586,117.53079204559326,227.21353797912596,estimate
