date,mean,median,std,low_50,high_50,low_80,high_80,low_95,high_95,type
2020-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,estimate
2020-03-07,0.7579066302180291,0.6955623924732208,0.3805702004868727,0.4815176874399185,0.978699579834938,0.3157222539186478,1.2745435714721682,0.19560603015124797,1.6184074223041525,estimate
2020-03-08,0.9879297972247004,0.9114261567592621,0.4281273592906824,0.6764821857213974,1.2324488759040833,0.5115682899951935,1.5558142185211183,0.3477433703839779,1.999519580602645,estimate
2020-03-09,1.2473364642634988,1.1715863347053528,0.5007086701781454,0.869814395904541,1.539407879114151,0.6723604083061219,1.9245747447013861,0.4939561352133751,2.349782758951185,estimate
2020-03-10,1.5919113582223654,1.4917551279067993,0.602784011142525,1.1679995357990265,1.932556539773941,0.9117532134056091,2.406091284751893,0.6737473785877227,2.9940674722194665,estimate
2020-03-11,2.0618939337730406,1.9603658318519592,0.7210102810788278,1.5429559350013733,2.4882563948631287,1.2250922918319702,3.0036651849746714,0.928698442876339,3.773039412498472,estimate
2020-03-12,2.681465008556843,2.5701950788497925,0.8784851103327093,2.0499073266983032,3.167601525783539,1.6500295281410218,3.877690100669861,1.2985192865133286,4.628821825981138,estimate
2020-03-13,3.516537261992693,3.4165953397750854,1.0698231718986262,2.745147228240967,4.137358069419861,2.2417752504348756,4.932493448257447,1.8323410779237748,6.042535364627838,estimate
2020-03-14,4.531025698304176,4.35415244102478,1.3087552053836096,3.584007203578949,5.357138752937317,2.951764035224915,6.275053548812867,2.46709007024765,7.617468678951263,estimate
2020-03-15,5.746393212020397,5.544523477554321,1.5922756788994836,4.611868858337402,6.672032117843628,3.8416924953460696,7.83382420539856,3.1528461635112763,9.397524213790893,estimate
2020-03-16,7.094212901353836,6.926344156265259,1.921800408559846,5.6886290311813354,8.21864366531372,4.795605754852295,9.56044216156006,3.9990811109542848,11.456029367446897,estimate
2020-03-17,8.657208796501159,8.45816421508789,2.2573150201329817,7.032225489616394,9.933032989501953,5.946535539627075,11.648876380920411,5.028797149658203,13.93425486087799,estimate
2020-03-18,10.29673823928833,10.005910396575928,2.7164293372102453,8.34437370300293,11.851782083511353,7.059272813796998,13.952229118347173,5.9749998331069945,16.50880570411682,estimate
2020-03-19,12.242965310096741,11.836384773254395,3.232074574218909,9.949888229370117,14.101815938949585,8.533422660827636,16.420292663574227,7.148318517208099,19.5409405708313,estimate
2020-03-20,14.405028682947158,13.90462350845337,3.703090074091655,11.795826435089111,16.532026767730713,10.048210430145264,19.198502159118654,8.463557386398316,22.84081201553344,estimate
2020-03-21,17.00337677049637,16.688910484313965,4.191843182726464,13.958485841751099,19.39769697189331,12.068470859527586,22.338580513000487,10.132305073738099,26.350203657150267,estimate
2020-03-22,19.77643809199333,19.23706340789795,4.810246466581923,16.366372108459473,22.74955463409424,14.038941001892091,26.18464012145996,11.86333978176117,30.459100770950318,estimate
2020-03-23,23.018895313739776,22.335232734680176,5.521991654952535,19.052271842956543,26.341885566711426,16.473740005493163,30.382148742675785,14.081757473945617,35.62109136581421,estimate
2020-03-24,26.304218181610107,25.671802520751953,6.180826724054963,21.827489852905273,29.926779747009277,19.122562408447266,34.46859245300294,16.113591337203978,39.726085090637206,estimate
2020-03-25,29.81331745815277,28.938464164733887,6.961620473297786,24.88084125518799,33.58732318878174,21.98557586669922,39.10602645874024,18.345057344436647,45.833437347412094,estimate
2020-03-26,33.86600265789032,32.996089935302734,8.025965919168069,28.181822776794434,38.611244201660156,24.35238571166992,44.09956359863281,20.816189861297605,52.82353944778442,estimate
2020-03-27,38.35641190433502,37.377784729003906,8.882708501517488,32.06162452697754,43.41337490081787,28.062032890319824,49.95547637939453,23.886383247375488,59.59004650115966,estimate
2020-03-28,43.07466209793091,41.86621284484863,9.923565813282298,36.055216789245605,48.42283248901367,31.52557830810547,56.4392993927002,27.735300540924072,66.23432521820065,estimate
2020-03-29,48.396886545181275,46.76875877380371,11.16197872617739,40.3365535736084,54.72923469543457,35.69374542236328,63.672325515747076,30.783775901794435,74.15301494598388,estimate
2020-03-30,53.455718720436096,52.07206344604492,11.89112020739916,44.9114465713501,60.26849555969238,39.603644561767574,68.82368469238281,33.74662923812866,80.7884168624878,estimate
2020-03-31,57.82314168357849,56.086721420288086,12.55383213533834,49.161282539367676,64.98530769348145,43.14566535949707,74.90142364501953,37.24422950744629,87.3366453170776,estimate
2020-04-01,61.57096297931671,60.12079048156738,12.707138980204974,52.70979595184326,69.36941146850586,46.66509742736817,77.94190826416016,40.63880424499512,90.55694770812987,estimate
2020-04-02,64.3599958934784,63.127384185791016,12.711345962948,55.41367721557617,72.24746513366699,49.1897533416748,80.94253234863281,43.035416984558104,93.12217826843259,estimate
2020-04-03,65.93163653373718,64.52725219726562,13.297631485850275,56.583438873291016,73.72380638122559,49.962798309326175,84.03215408325197,43.30608692169189,95.68332653045654,estimate
2020-04-04,67.19445215892792,66.17615509033203,13.120534046142737,58.0516242980957,75.34186363220215,50.96916847229004,84.52996444702148,44.90757131576538,96.64163208007812,estimate
2020-04-05,67.58384296798707,66.33462524414062,13.163029913675382,58.23782920837402,75.47209739685059,51.99458808898925,85.1938362121582,45.688518619537355,97.05259914398188,estimate
2020-04-06,67.52193817520141,66.31049346923828,12.872761885281031,58.34592342376709,75.22569465637207,51.970951461792,84.91339111328125,45.60929622650146,95.49367542266846,estimate
2020-04-07,66.4046753540039,65.43780136108398,12.673418036972986,57.49392127990723,74.08740425109863,50.98743515014649,83.43577194213867,44.65404376983642,95.07316036224364,estimate
2020-04-08,64.4112804813385,63.3550968170166,12.001020367972448,56.09849739074707,72.02110481262207,49.78045349121094,80.57296295166016,43.725457191467285,90.13149509429925,estimate
2020-04-09,61.04268112754822,60.49709701538086,11.527695177299043,52.8156042098999,68.1450366973877,46.945424652099604,75.9219367980957,40.80132503509521,86.23606376647949,estimate
2020-04-10,56.93794186210632,56.381202697753906,11.073676378128967,48.89273262023926,63.43669319152832,43.18012733459472,71.64906463623046,38.46053781509399,81.30797367095947,estimate
2020-04-11,53.22050858592987,52.50148391723633,10.803727255153806,45.369916915893555,59.86807346343994,40.21586456298828,67.13717193603516,34.76265106201172,76.82850151062011,estimate
2020-04-12,50.21828540706635,49.34922790527344,10.511426012819863,42.740904808044434,56.3265495300293,37.43539466857911,64.0362503051758,32.80254974365234,73.60459537506104,estimate
2020-04-13,48.887701897621156,47.74649429321289,10.425742638406504,41.54755878448486,55.07392120361328,36.37198524475098,62.714110946655275,31.749243593215944,72.18815155029296,estimate
2020-04-14,49.40583108901978,48.360280990600586,10.568265794781755,41.85266971588135,56.18570327758789,36.82928886413575,62.97644195556641,31.744388103485107,71.8661642074585,estimate
2020-04-15,51.97180592250824,51.13327407836914,10.79094010115393,44.08800792694092,58.815874099731445,39.03872184753418,66.16374969482423,33.55653686523437,76.65177173614501,estimate
2020-04-16,56.0501049451828,55.2185001373291,10.994362759839824,48.266536712646484,62.370713233947754,42.601708221435544,70.07463302612305,36.86315078735352,81.15069313049317,estimate
2020-04-17,61.44607516002655,60.29994773864746,11.795360935360907,53.12203502655029,68.0336856842041,47.5656120300293,77.12228775024414,42.134858703613276,86.86893100738521,estimate
2020-04-18,67.30659322738647,65.65074920654297,12.725458933146436,58.57319450378418,74.90423011779785,52.37062644958496,84.30373153686524,46.44163045883179,94.55579509735101,estimate
2020-04-19,73.75001434326173,72.69900512695312,13.809327640577251,64.23073768615723,82.2583999633789,56.907033920288086,91.47010345458986,49.49613990783691,104.67890968322752,estimate
2020-04-20,79.2312114944458,77.82563018798828,15.09002715994734,68.49137306213379,88.5568962097168,60.948041915893555,99.26457595825195,54.578869628906254,112.07404956817626,estimate
2020-04-21,85.20099953842163,83.61930084228516,16.212792866824387,73.9629020690918,94.5695858001709,65.52623672485352,106.60478439331058,57.69326639175415,121.00761127471922,estimate
2020-04-22,90.74575004196167,89.54252624511719,17.370264388928906,78.68859481811523,101.03780555725098,69.54379653930664,113.67597656250001,61.39512987136841,129.63681755065917,estimate
2020-04-23,96.8956531944275,94.9679183959961,18.454727472231227,83.77784729003906,108.20284271240234,74.70636901855468,120.86219863891603,66.83322715759277,138.58175086975092,estimate
2020-04-24,102.67203964614868,101.51314926147461,19.31256865490165,88.69059753417969,114.71728897094727,78.94168853759766,127.9777870178223,69.34499759674073,144.27447967529292,estimate
2020-04-25,107.23998721885681,105.17053985595703,20.454162553785093,93.05002212524414,119.76633071899414,82.39229431152344,133.59219360351562,71.92080078125001,152.73992347717282,estimate
2020-04-26,111.2971480102539,109.73053359985352,21.42300926970833,96.10225868225098,123.59011268615723,85.49346466064453,138.69245147705078,75.5675895690918,158.7986305236816,estimate
2020-04-27,115.14525791740418,112.56491470336914,22.49610495284911,99.46830749511719,129.20177459716797,87.9555435180664,145.15402069091797,76.66657028198242,164.58252830505367,estimate
2020-04-28,118.8152356338501,116.73700332641602,23.64943300075054,102.12485885620117,133.46686553955078,89.94452285766602,150.58899993896486,78.9666166305542,172.97693939208983,estimate
