date,S,E,A,I,Id,deaths,R,population
2020-03-06,8181046.24,1.809499999999998,0.20666666666666667,0.6250000000000011,0.0,0.0,3.4011666664431486,8181047
2020-03-07,8181045.1717142295,2.2626657804842307,0.39306341841885234,0.748047163198373,0.0,0.0,5.232062132592221,8181047
2020-03-08,8181043.822642172,2.872791898232459,0.6378845932497575,0.8811590275305313,0.0,0.0,7.569193347257314,8181047
2020-03-09,8181042.1819150625,3.57340868986987,0.8852567791470909,1.0726147405310547,0.0,0.0,10.34936514706834,8181047
2020-03-10,8181039.994576761,4.486704648198639,1.2254960588699542,1.3487047151452876,0.0,0.0,14.066328661646157,8181047
2020-03-11,8181036.871168483,5.864587034677365,1.6584174540575012,1.7158127697562557,0.0,0.0,19.367648775442444,8181047
2020-03-12,8181032.041815014,8.130422867302974,2.270672799849219,2.4088270483512924,0.0,0.0,27.76810770187876,8181047
2020-03-13,8181023.898879173,11.96025435889342,3.3323287284909573,3.544973070138253,0.021222385737000644,0.0,41.95989937004788,8181047
2020-03-14,8181010.590167845,18.15419460351775,5.142604758685145,5.414024694393637,0.045573878342917463,0.0,65.16623009027143,8181047
2020-03-15,8180983.371262442,30.908407727864777,8.634865335572556,8.982770309064806,0.14817798903625365,0.011811786406607122,112.30295891921782,8181047
2020-03-16,8180931.968415573,54.53087329794966,15.213946737757114,15.591631800672985,0.2738602378299786,0.024699548905830527,200.6418965009704,8181047
2020-03-17,8180831.992080657,100.24329075603286,27.988836561064126,28.66483874979615,0.6871558904675216,0.0066444607642350325,372.5920413005491,8181047
2020-03-18,8180668.792591691,173.49597765208281,48.7389804971957,49.65898028354565,1.370805511290157,0.05841553768404351,651.4721522530973,8181047
2020-03-19,8180419.529021517,282.9919028868308,79.44886001677668,81.27391101832612,2.454652160770876,0.18782263799167087,1073.6403045653308,8181047
2020-03-20,8180094.879503871,424.7485114734035,120.01758770079086,121.67864635117769,3.751914285686126,0.4532195178790008,1622.317155939744,8181047
2020-03-21,8179685.711172003,600.0552442045562,170.25469469800979,172.2234700033001,5.652946153145848,0.4843059791428636,2309.475183055713,8181047
2020-03-22,8179198.291737894,808.4181496886645,230.33368570988367,230.77098303730256,7.87515165819764,0.8423401928521349,3126.1062322004523,8181047
2020-03-23,8178644.991961754,1043.2513427440883,296.81217755652017,297.54539406145904,10.468026551878701,1.019102397680502,4050.0849791600185,8181047
2020-03-24,8178070.978497046,1284.0782360608714,366.1531094052296,366.544891626462,13.031831740125769,1.2297896149021759,5005.829571786644,8181047
2020-03-25,8177553.514296345,1500.8634775392445,427.2462553504383,426.9956770659837,15.267909864741469,1.4145210038503215,5863.859023474995,8181047
2020-03-26,8177106.260959504,1685.1096440397,479.1723405357865,480.88076777935123,17.64311737908532,1.461977816950691,6603.54491022975,8181047
2020-03-27,8176726.839639535,1842.142792930624,523.0925554349163,523.6454991309977,19.30209829865052,1.7691241917357707,7228.343306260014,8181047
2020-03-28,8176558.992662985,1901.9779983371943,539.4003133695893,539.9759773141827,20.282719030135162,1.8051693595171643,7489.644345066224,8181047
2020-03-29,8176634.730881578,1851.2998884519795,532.7717320388098,527.2972191814443,20.091377255384227,1.7840164779833991,7343.729335349329,8181047
2020-03-30,8176864.346418595,1734.5100171412232,505.88952345279364,490.94067223402266,18.84956548417151,1.7810104093457093,6932.84335971727,8181047
2020-03-31,8177371.6820898615,1508.1926569365794,439.22746767124704,426.35481292262216,18.571300694019392,1.6841005938431812,6067.6641483629855,8181047
2020-04-01,8178026.089938542,1226.9400565111616,355.20320489239117,342.615853203372,17.134178286778454,1.8204251728462217,4962.8033543518295,8181047
2020-04-02,8179127.62237153,755.3279306246401,218.96745035953242,212.32863078876142,13.994906267826591,1.7524640429514542,3119.9965465106,8181047
2020-04-03,8180271.688044015,288.8462566799598,84.91147830805764,83.29294793121987,8.55954476769393,0.9366788669495908,1240.9221836716133,8181047
2020-04-04,8180824.279534923,87.71558033823135,25.253918471643654,25.82332374218699,1.1174022492275246,0.3298062849408146,362.6306898783768,8181047
2020-04-05,8180907.137824866,57.39828953414669,16.27742071285662,16.4898792580133,0.0,0.11304137775257954,230.02776463902723,8181047
2020-04-06,8180961.226673417,37.15751198005597,10.646147359307312,10.665183791930751,0.0,0.0,144.2421697145007,8181047
2020-04-07,8180976.054715955,31.22506512290734,8.934846336546938,8.897330293270777,0.0,0.0,120.00252579802643,8181047
2020-04-08,8180983.79439127,28.160646894832194,7.88331278580313,8.014902536574576,0.0,0.0,107.26447094741431,8181047
2020-04-09,8180990.051538253,24.79090283712754,7.026013158900699,7.089153325109245,0.0,0.0,95.85453106793445,8181047
2020-04-10,8180997.7193694245,20.81763893836237,5.914623298324081,6.0169481783627194,0.0,0.0,82.02984099054214,8181047
2020-04-11,8181007.922777551,16.435061971527006,4.781103758191333,4.776610664172674,0.0,0.0,65.0699988426647,8181047
2020-04-12,8181013.7485900875,14.102446956622188,4.062718504058025,3.9926956374328393,0.0,0.0,55.409271010594956,8181047
2020-04-13,8181016.474789999,12.710088485924437,3.614623867638922,3.6469670368768212,0.0,0.0,50.49688939101477,8181047
2020-04-14,8181020.06864283,11.236998310552822,3.2157775226743657,3.2004406693575347,0.0,0.0,44.58457367303988,8181047
2020-04-15,8181009.992791605,15.474055628621418,4.368564569693841,4.4130414562233335,0.0,0.003004353623751863,61.26287004935659,8181047
2020-04-16,8180912.245029044,56.05850392704393,16.162840210010565,16.079532057236037,0.0,0.07181330880400913,223.05584714995297,8181047
2020-04-17,8180581.128533645,193.93517280180677,55.83648765996624,55.88053719513897,0.0,0.2402244254915855,771.5236640123103,8181047
2020-04-18,8180051.637053168,414.34578253950116,119.40827363214274,119.45743592294205,0.0,0.4756347105679321,1648.5744389262072,8181047
2020-04-19,8179283.107662167,736.6084743256853,211.38512571863245,211.58575772091055,0.0,0.6897768600115775,2923.471695597828,8181047
2020-04-20,8178289.7773583345,1151.2753994800694,331.16028075598797,330.0851855788323,0.0,1.10245756754111,4569.743507480379,8181047
2020-04-21,8176951.039513401,1715.2879858281415,490.81818049865365,488.2722176101637,8.72517496039783,1.470153984848744,6799.0640454966,8181047
