date,mean,median,std,low_50,high_50,low_80,high_80,low_95,high_95,type
2020-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,estimate
2020-03-07,0.7617453235909343,0.7038473784923553,0.38393311942654107,0.466989129781723,1.0011402368545532,0.32140766382217406,1.2916985034942632,0.19034847468137742,1.6512351512908932,estimate
2020-03-08,0.9932048044577241,0.9261097311973572,0.4298769925101165,0.6759883165359497,1.2412816882133484,0.4853685885667801,1.573744380474091,0.32407754212617873,1.9569439798593518,estimate
2020-03-09,1.2582529424726963,1.1919837594032288,0.5184768102859451,0.8871375769376755,1.5444057881832123,0.6592676877975463,1.9365991353988647,0.4597671508789063,2.5060429453849773,estimate
2020-03-10,1.6054130240529776,1.5199151635169983,0.613438972831532,1.1617479026317596,1.9496271312236786,0.8989197432994843,2.4271066665649426,0.6341946139931679,3.0806548833847027,estimate
2020-03-11,2.0800191765874625,1.9709211587905884,0.7432360995079011,1.5295409858226776,2.514239251613617,1.230653202533722,3.0827213287353517,0.9345938071608543,3.8316148459911337,estimate
2020-03-12,2.710610264837742,2.582100749015808,0.897452994888033,2.061742126941681,3.2154743671417236,1.6605362415313722,3.943109130859375,1.317727118730545,4.811648237705228,estimate
2020-03-13,3.5342299672961235,3.3951261043548584,1.08371439432744,2.785551071166992,4.200782418251038,2.233545660972595,5.000216388702393,1.790086504817009,6.0179040193557745,estimate
2020-03-14,4.574942292571068,4.403542995452881,1.349243861348192,3.5862818360328674,5.394763827323914,2.963341879844666,6.352243947982789,2.452030599117279,7.703880167007443,estimate
2020-03-15,5.772447190523147,5.596073150634766,1.6169439180027947,4.624969244003296,6.692301988601685,3.861100172996521,7.911806440353397,3.2479735136032106,9.60171411037445,estimate
2020-03-16,7.13122999215126,6.95141077041626,1.9193765756053272,5.734940528869629,8.235320329666138,4.9040319442749025,9.611156749725344,4.060255169868469,11.461155843734739,estimate
2020-03-17,8.620281031489371,8.364161014556885,2.248128252725924,7.028810381889343,9.92810606956482,5.98721752166748,11.58749351501465,4.954647946357727,13.590630722045892,estimate
2020-03-18,10.259924455404281,9.961628437042236,2.639758205404015,8.367601156234741,11.6902174949646,7.190213966369629,13.809753608703613,6.05932502746582,16.24014363288878,estimate
2020-03-19,12.101937958955764,11.707666873931885,3.1067103564716385,9.895297527313232,13.893176555633545,8.491219615936279,16.025673484802248,7.154724431037903,19.35792698860168,estimate
2020-03-20,14.239863309383392,13.77080774307251,3.694069826707049,11.587342739105225,16.369202136993408,9.880623054504396,18.99728527069092,8.434435391426085,22.688907623291012,estimate
2020-03-21,16.724497912168502,16.316368103027344,4.228853474800961,13.852381467819214,19.074666500091553,11.7335693359375,22.254407310485846,9.96994960308075,26.3902868270874,estimate
2020-03-22,19.584553424835207,18.94964599609375,4.870102258079025,16.213639736175537,22.412166118621826,13.926119422912599,25.876028633117677,11.792634510993958,31.15026431083679,estimate
2020-03-23,22.660438918590547,22.049670219421387,5.45902112459114,18.850406646728516,25.85603094100952,16.34181365966797,29.302363777160643,13.850172233581542,35.289137649536094,estimate
2020-03-24,26.10355814743042,25.27839183807373,6.276709736643709,21.71308946609497,29.577189445495605,18.6387638092041,34.22214851379395,15.98295109272003,41.08165616989135,estimate
2020-03-25,29.88919690990448,28.986239433288574,7.1168644250035795,24.9734468460083,33.853851318359375,21.605110359191894,39.10763015747071,18.588252639770506,46.563503170013405,estimate
2020-03-26,34.15576721096039,33.19211387634277,7.99784763486128,28.402395725250244,38.91465091705322,24.805651664733887,44.463327407836914,21.72220320701599,52.75606203079221,estimate
2020-03-27,38.72982950782776,37.66128730773926,8.949683954641998,32.04648017883301,44.24885559082031,28.28189334869385,50.76593208312988,24.3721932888031,59.200465583801254,estimate
2020-03-28,43.60182762241364,42.7407341003418,9.904877615298474,36.600027084350586,49.34308338165283,31.863452339172365,56.28361473083496,27.197601652145387,65.59671993255616,estimate
2020-03-29,48.856913466453555,47.81851768493652,10.645681112615389,41.06914710998535,55.354445457458496,36.329525756835935,62.75504341125489,30.980936527252197,72.84729690551755,estimate
2020-03-30,53.886983178138735,53.01050567626953,11.512107035506645,45.28448963165283,60.71523094177246,40.11345977783203,68.64314727783204,35.19233322143555,80.30984840393063,estimate
2020-03-31,58.2434378824234,56.75898551940918,12.451413677988715,49.625060081481934,65.9125747680664,43.267085266113284,74.47532272338867,38.20903730392456,86.91257591247559,estimate
2020-04-01,61.80493332672119,60.374542236328125,12.952583655724565,52.07308769226074,69.77994155883789,46.861978912353514,78.62053833007813,41.30119886398316,90.30035953521725,estimate
2020-04-02,64.22100700855255,62.316274642944336,13.176422663940713,55.23599147796631,72.1300106048584,48.67985877990723,81.68764114379886,42.70030860900879,94.1885345458984,estimate
2020-04-03,65.57785320663452,64.10758972167969,13.120196357385828,56.151241302490234,73.50819206237793,49.96678771972657,83.04415359497071,43.956903076171876,94.93273448944092,estimate
2020-04-04,66.76682720375061,65.82754898071289,13.111770669469228,57.308189392089844,74.63100051879883,50.88958129882812,84.23205642700196,44.93786573410034,95.27121715545654,estimate
2020-04-05,67.36295470237732,65.93776321411133,13.211781865465152,57.79255771636963,75.22586250305176,51.581186294555664,84.84626312255861,44.98978176116943,97.68435497283933,estimate
2020-04-06,67.38562008857727,66.2570571899414,12.982372081579356,57.96561813354492,76.0572624206543,52.11797332763672,84.78312301635745,45.164261245727545,94.65657596588133,estimate
2020-04-07,66.53697476387023,65.50444030761719,12.614847964365588,57.690741539001465,74.57681465148926,50.771614456176756,83.30712280273438,44.89870758056641,93.54388828277585,estimate
2020-04-08,64.60313916587829,63.659366607666016,12.32908227507774,55.65397548675537,71.97146987915039,49.61885299682618,81.1982292175293,44.03077869415283,91.6729776382446,estimate
