date,S,E,A,I,Id,deaths,R,population
2020-06-01,8155587.562739946,10651.910179078868,3108.6406061555176,2980.758197918841,132.15471362052523,11.127191448395681,42332.900956827805,8181047
2020-06-02,8156438.286975935,10299.062347486133,3010.8976670395464,2882.416078261527,131.1540569338993,10.692249467443142,40932.24317378601,8181047
2020-06-03,8159794.994159485,8913.395817793942,2601.875037160745,2490.9655788140653,119.74708218026164,9.967087671926828,35377.989356463804,8181047
2020-06-04,8160753.285146061,8509.758271739369,2486.953706192503,2383.619853893463,115.727264505039,10.491522966759893,33789.773950269046,8181047
2020-06-05,8164214.953170241,7078.072244214673,2067.202584907375,1972.3262941954567,102.47052671599177,9.69469101294156,28052.11847979264,8181047
2020-06-06,8165803.642292864,6413.318934423288,1876.464577644616,1794.3297142633323,96.8945922840785,8.778820260519248,25424.365525751626,8181047
2020-06-07,8168368.641173086,5355.729487524887,1560.332151341772,1497.928817284534,87.92440453031053,8.43860846248261,21180.273687595374,8181047
2020-06-08,8169705.769069117,4818.181811361703,1397.4192839130183,1343.1633447490963,83.00091335230505,7.757058519358384,18982.99628425956,8181047
2020-06-09,8168994.398996374,5106.928776069759,1491.2068017503154,1430.0930877699716,85.61026134748852,8.482632912490475,20166.439930563894,8181047
2020-06-10,8166820.226332501,6020.2142920396445,1756.7299444270088,1682.3577507586153,93.4800816523174,9.146494160477495,23779.55573637701,8181047
2020-06-11,8161962.339294371,8050.533060538262,2350.2955351254564,2250.880432963574,109.32153608640125,10.756720189773743,31845.6912703425,8181047
2020-06-12,8157331.115304653,9972.801062622775,2908.9788870929433,2791.1013458143166,125.44604152219881,11.958338243783535,39514.21203239963,8181047
2020-06-13,8152057.720681566,12161.134877380444,3546.794982692722,3405.2105432451212,144.5927998135448,13.933893100264601,48247.012521566015,8181047
2020-06-14,8147462.616216889,14070.846664082443,4101.2271335452815,3939.8408707840895,163.77361400463488,15.14151043917925,55860.07206552779,8181047
2020-06-15,8143319.126946746,15801.489855990043,4605.416676735866,4424.307015722973,181.34295028106018,16.290750887800332,62740.42955198358,8181047
2020-06-16,8140021.1033528885,17202.066788541186,5003.938761804993,4810.065126419009,195.36188566769962,18.365856124749445,68237.3292095444,8181047
2020-06-17,8136385.647531158,18701.255098215297,5436.504746588113,5230.304410547607,211.16237650406157,18.94722370901714,74240.57910069679,8181047
2020-06-18,8131543.053504202,20718.63206526113,6038.636368539658,5798.818355098824,231.28425983914988,20.580864758390586,82291.31754453717,8181047
2020-06-19,8124730.343712408,23573.09973781101,6871.85253885294,6599.663865861686,258.7719293958569,23.161319964677222,93620.0443595134,8181047
2020-06-20,8118875.638259511,25989.511512789424,7585.997098233624,7280.714035978704,282.72464667615094,25.496024451324896,103310.30903416646,8181047
2020-06-21,8114718.281359198,27705.436083543824,8102.438731605273,7769.051364437047,299.17227142173755,26.458915266646468,110204.81709181031,8181047
2020-06-22,8112978.131835285,28411.61100536021,8312.68213608589,7968.474140879332,307.7920813024306,26.90269795907858,113069.4275283432,8181047
2020-06-23,8112121.995021498,28733.0660339717,8420.37950659474,8066.060741492143,314.4097422331734,27.413117036537944,114458.92100279391,8181047
2020-06-24,8108273.995562718,30367.30781613242,8884.1021713662,8520.817623119912,331.39899063448695,30.189556176697266,120876.63103853479,8181047
2020-06-25,8100596.346206922,33552.45122201079,9816.155976171316,9420.403274194465,364.18863283237914,32.552491055969995,133603.85289828686,8181047
2020-06-26,8092988.647701396,36427.19469127591,10656.232481192115,10231.386080495417,396.8942358428256,35.610657384385476,145770.05978741063,8181047
2020-06-27,8091817.232663142,36794.801704658654,10769.523644520114,10322.492014085146,410.734754101977,37.0885410273294,147527.31945422434,8181047
2020-06-28,8094718.187495488,35454.16095185049,10379.763142243668,9944.15768354536,408.19813512732384,36.34955948633321,142515.09241727908,8181047
2020-06-29,8102941.7502355445,32004.73638325027,9348.502503923963,8967.933596926261,381.93951069055936,32.218015970338165,128808.36175924653,8181047
2020-06-30,8109658.788047568,29203.86135938485,8532.774558175845,8183.305962614836,354.2774777812439,31.20829301786422,117662.43131038883,8181047
2020-07-01,8113664.603052942,27541.258891066038,8063.560573887511,7734.956534299257,336.51244604569814,31.336672953179818,111058.68539235643,8181047
2020-07-02,8111871.324095966,28236.899709207173,8269.896079123151,7935.6064709823795,337.8454437175607,30.88045053534012,113955.92360706399,8181047
2020-07-03,8108283.808676267,29763.115585227508,8692.49079284373,8365.824814115858,348.7363518533431,33.063939818620284,119933.3588677734,8181047
2020-07-04,8106795.55274121,30532.095986480104,8900.963969877579,8588.051075905838,351.0354721154054,34.28550495688032,122623.59376316893,8181047
2020-07-05,8103723.694689634,31788.050459251273,9264.76250026357,8939.486872970387,360.5521709427751,35.36615505720433,127676.15731379375,8181047
2020-07-06,8098311.248308611,34027.266188409616,9930.016083925895,9567.58681558778,385.33020787919423,36.61003641220888,136645.95098719138,8181047
2020-07-07,8089160.636252222,37736.22355572252,11020.994789176824,10604.882512408705,424.9515567655242,40.77254244954261,151673.41616185196,8181047
2020-07-08,8076088.8971872395,43100.35030446593,12611.429870247906,12126.998106828642,483.8218573102135,45.021621336502584,173280.70295161317,8181047
2020-07-09,8060832.24568501,49343.33151756028,14471.044749061903,13876.185191406406,550.0394652266414,50.51443846041441,198455.355238245,8181047
2020-07-10,8046212.374164721,55420.70875808448,16266.718295833887,15599.641636544675,614.1678157549314,55.78333749803789,222735.86234149695,8181047
2020-07-11,8037313.057615366,58884.40314881814,17303.890796320025,16576.918109152874,659.3742293719748,59.046405594521005,237158.5286682972,8181047
2020-07-12,8033722.211656518,60323.50824193618,17724.420968732404,16986.24778295242,680.7319063164875,62.270389314282546,243039.6972434192,8181047
2020-07-13,8027348.290406712,62892.53381131468,18452.617653359808,17705.473378123173,709.5383376288423,64.19197208057693,253458.87277371416,8181047
2020-07-14,8024436.293664158,64228.147959634385,18804.597169768524,18038.3560092671,725.7562220013737,64.83652188058703,258407.56369651304,8181047
2020-07-15,8018283.2456227355,66552.3707328487,19456.284882644206,18653.60154358732,747.7947737072275,67.38059293275965,268173.806310052,8181047
2020-07-16,8011708.638846611,69510.79676111217,20270.61131596471,19428.44618994534,775.5933473766327,70.1550430247899,279323.80876778817,8181047
2020-07-17,7999853.262578262,74923.85387703094,21843.400895605282,20910.75162407169,829.7647387578231,76.4870583626838,299701.5085572037,8181047
2020-07-18,7976782.638157748,84829.3956070015,24756.258588913373,23719.75336660721,923.6251863694373,82.9673622593128,338493.3945911438,8181047
2020-07-19,7947139.705899345,96997.98925517399,28386.02617255225,27214.413788377493,1044.805788540234,92.3003350732244,387550.5291052992,8181047
2020-07-20,7921005.146300856,107707.28628566791,31581.476819775893,30316.975359751614,1149.2249606322348,106.24094671889878,430796.8171249716,8181047
2020-07-21,7898508.325755111,116968.58348500657,34385.01488928144,32990.1254273272,1239.5356983017691,110.32014214046508,468121.933744806,8181047
2020-07-22,7897820.618364006,117423.65589763371,34518.88945291037,33151.754019206295,1241.651467400145,113.66104127452842,469562.33247314417,8181047
2020-07-23,7922974.609168001,106015.38175173194,31137.71989175187,29861.081787556224,1125.6275959940208,100.94783111997081,426212.2018590327,8181047
2020-07-24,7958799.573040738,90219.32682492681,26478.63592648458,25388.390057832297,964.1732053176044,87.34326926835575,365297.9529738235,8181047
2020-07-25,7968506.897811634,86230.48010595338,25340.59050741757,24299.87384129711,921.9938884260016,84.21200269357841,349333.04053146055,8181047
2020-07-26,7958412.123368263,89750.25204825468,26414.26036423405,25320.73479509042,957.2413883234565,83.68266038354567,365077.3652276394,8181047
2020-07-27,7938818.016200166,95157.66254425816,28042.09331197168,26883.10668577723,1036.0512842257388,87.84443844244318,393347.89762606664,8181047
2020-07-28,7924801.245116618,97601.33573599588,28745.158646753698,27557.478580110208,1094.0565130574232,93.3031102021196,411243.78435929876,8181047
2020-07-29,7922596.110587257,96511.02264474267,28429.956133707663,27223.976315519554,1108.8233385560939,93.9273447774464,411724.667845269,8181047
2020-07-30,7918604.618171667,95628.61328288898,28190.269807370343,27013.19284803595,1119.8107127399885,94.87094053823367,414394.26847936853,8181047
2020-07-31,7922024.829847191,92993.2457322151,27380.900944379562,26262.03071671026,1093.0532196947802,92.5448161491651,406751.40076580824,8181047
2020-08-01,7922679.872064829,91155.94119658864,26862.434213099565,25790.732637474866,1067.9639593691434,93.49137355557275,403244.1999417034,8181047
2020-08-02,7912760.832388358,94647.61941888092,27922.256415597833,26847.372649681332,1087.2262358637931,98.71421625618082,418790.64233166573,8181047
2020-08-03,7900936.000163483,97169.8659756769,28744.302314355707,27631.561692260922,1104.9380309201097,100.35380206921263,434761.66784973023,8181047
2020-08-04,7893170.392151441,95693.09342053668,28327.142960068173,27233.40672225758,1076.0653728504706,98.98189507989096,440206.31632427144,8181047
