date,mean,median,std,low_50,high_50,low_80,high_80,low_95,high_95,type
2020-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,estimate
2020-03-07,0.7893157519921661,0.739117830991745,0.37342147681151544,0.4912192299962044,1.0297837853431702,0.3515836507081985,1.3104878783226022,0.2232866048812866,1.6074618905782696,estimate
2020-03-08,1.001423108100891,0.9370120167732239,0.4115692227850329,0.693638488650322,1.251682072877884,0.531639266014099,1.5591984152793885,0.36818391308188436,1.9536458402872083,estimate
2020-03-09,1.2424916613847017,1.1681991815567017,0.48448820351674354,0.8930249214172363,1.523201048374176,0.6839214861392975,1.892398250102997,0.5118468910455704,2.350857484340666,estimate
2020-03-10,1.563177545800805,1.489414632320404,0.5739709514997049,1.1356010735034943,1.8937473893165588,0.8940509736537933,2.331440591812134,0.6735984712839127,2.918089461326599,estimate
2020-03-11,1.9937971464544535,1.9070472717285156,0.689770186244888,1.4859032034873962,2.385507881641388,1.201507341861725,2.8983721971511844,0.9257702574133874,3.6533058226108537,estimate
2020-03-12,2.564302425742149,2.441936492919922,0.8260492113560909,1.9923088550567627,3.0205034017562866,1.6154942870140077,3.6925064563751224,1.2711167275905608,4.509274792671201,estimate
2020-03-13,3.3400500294566156,3.205628991127014,1.0110592854747267,2.603015661239624,3.955223798751831,2.1505765199661253,4.653418350219727,1.753847074508667,5.6561611771583555,estimate
2020-03-14,4.311214825689793,4.168550491333008,1.245900326377733,3.4008617401123047,5.039347290992737,2.84532687664032,5.988351202011109,2.354242461919785,7.090713405609124,estimate
2020-03-15,5.457482358932495,5.301917314529419,1.4764586025483941,4.42973005771637,6.318650245666504,3.6688424825668338,7.472085142135621,3.0412564456462863,8.819395375251771,estimate
2020-03-16,6.784035093903541,6.581534385681152,1.8156538541385254,5.492866277694702,7.81956672668457,4.647179508209228,9.221692085266115,3.9029212296009064,11.052183580398559,estimate
2020-03-17,8.312097761154174,8.103253841400146,2.1692516498848993,6.810251593589783,9.508706092834473,5.702798557281493,11.192020130157472,4.820067751407623,13.246906280517578,estimate
2020-03-18,9.963099801778794,9.617952823638916,2.5158254335557317,8.200363159179688,11.477627038955688,6.986626625061035,13.279483032226562,5.879328429698944,15.733985471725461,estimate
2020-03-19,11.850178136348724,11.46854019165039,2.969376986348728,9.76597809791565,13.541306018829346,8.365889739990234,15.807676029205322,7.009331834316254,18.704884910583495,estimate
2020-03-20,14.02817931485176,13.709278583526611,3.471630194381932,11.610245943069458,16.068469524383545,9.99903268814087,18.433054542541505,8.43107795715332,22.205543756484982,estimate
2020-03-21,16.575322759628296,15.993842124938965,4.175514197800328,13.607943773269653,18.854074954986572,11.825398826599121,22.197357177734382,9.9724280834198,26.262828397750845,estimate
2020-03-22,19.52110086107254,18.894925117492676,4.8281274247532,16.04849863052368,22.18330192565918,13.934196949005127,25.97555866241456,12.195519161224365,31.18236231803893,estimate
2020-03-23,22.472646444320677,21.685041427612305,5.560873919238526,18.58974599838257,25.519949436187744,16.204821395874024,29.85128955841065,14.026821613311768,35.126054954528804,estimate
2020-03-24,25.91348488998413,24.935352325439453,6.264688715934802,21.509785175323486,29.300740242004395,18.634615898132324,34.308037567138676,16.096429777145385,40.33365097045898,estimate
2020-03-25,29.599949175357818,28.58082675933838,6.921192782548709,24.748507022857666,33.42134952545166,21.663980865478514,38.54158515930176,18.39781289100647,45.58839521408077,estimate
2020-03-26,33.77133763837814,32.86716842651367,7.895226620248162,28.227620124816895,38.49366092681885,24.499223136901858,44.224068832397464,21.18325924873352,50.927169132232635,estimate
2020-03-27,38.16760298538208,37.26481819152832,8.80158506031628,32.10482406616211,43.26235294342041,27.922526741027834,49.607669067382815,23.79632019996643,58.55350275039672,estimate
2020-03-28,43.01783130550385,41.83635139465332,9.744209609037723,36.24451160430908,48.385605812072754,31.842646980285647,55.94403686523438,27.05223288536072,64.3861248016357,estimate
