date,mean,median,std,low_50,high_50,low_80,high_80,low_95,high_95,type
2020-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,estimate
2020-03-07,0.6391058230660855,0.5699340105056763,0.3595420650362629,0.36159253120422363,0.8426316976547241,0.24330798685550692,1.1594626069068912,0.1458663959056139,1.5042613774538032,estimate
2020-03-08,0.8897053642310202,0.8151551187038422,0.4312870192275773,0.5628815293312073,1.1323167979717255,0.41186589002609253,1.4636572360992433,0.27128704339265824,1.8937624871730785,estimate
2020-03-09,1.171182044737041,1.095630168914795,0.5174399951495434,0.7949506044387817,1.456780731678009,0.5873295009136199,1.856058418750763,0.42134069576859473,2.3647029817104332,estimate
2020-03-10,1.5476932825297118,1.4619131684303284,0.6163417051430684,1.1052137315273285,1.8860284090042114,0.8435863018035888,2.3805783033370975,0.622189785540104,3.046505999565124,estimate
2020-03-11,2.056978279411793,1.945103108882904,0.7416217593334328,1.5125512778759003,2.4707632064819336,1.2035334825515749,3.0574456453323364,0.9524552211165428,3.7984800398349754,estimate
2020-03-12,2.7365263099372386,2.621960997581482,0.9116764343928646,2.0879812240600586,3.25098317861557,1.6879466652870179,3.9654471635818496,1.3144739121198654,4.8685821175575255,estimate
2020-03-13,3.5808342214226725,3.425422430038452,1.1190558253983738,2.7826603055000305,4.2412837743759155,2.272108507156372,5.064175891876221,1.816412541270256,6.1484179139137245,estimate
2020-03-14,4.631004245281219,4.49272894859314,1.3639234664262312,3.6259742975234985,5.490810394287109,3.0234386920928955,6.4091703414917,2.3989875078201295,7.768005275726311,estimate
2020-03-15,5.8331459874510765,5.664821624755859,1.6740429532177712,4.633780360221863,6.812276601791382,3.8372288227081297,8.022923755645753,3.153488355875015,9.50514078140258,estimate
2020-03-16,7.185975875854492,6.994114637374878,2.0051773731611737,5.756179451942444,8.374217987060547,4.78408489227295,9.78641939163208,3.9653904139995575,11.710370659828184,estimate
2020-03-17,8.670418142676354,8.286639213562012,2.274199403579437,7.009000182151794,10.13082504272461,6.012390327453613,11.75587272644043,5.0593596458435055,13.729720997810363,estimate
2020-03-18,10.29509531068802,10.009047031402588,2.6069593795468755,8.376600980758667,11.984222888946533,7.191819429397583,13.775594139099121,6.048760986328125,16.178850126266468,estimate
2020-03-19,12.127027750730514,11.765149593353271,3.0473711069783285,9.994231224060059,13.992146253585815,8.444182014465332,16.07728729248047,7.21104052066803,19.158825635910027,estimate
2020-03-20,14.345258257627487,13.920093536376953,3.5857002190922014,11.687421798706055,16.54938793182373,10.022831535339357,19.09465103149414,8.497113585472107,22.404842615127563,estimate
2020-03-21,16.874047416925432,16.465463638305664,4.151104945659632,14.046801805496216,19.291961669921875,11.953236484527588,22.043352699279787,10.150532293319703,25.9672065258026,estimate
2020-03-22,19.51579153585434,19.141942024230957,4.631357363630772,16.11518430709839,22.352517127990723,13.967617511749268,25.4313325881958,12.056918096542358,29.821364498138422,estimate
2020-03-23,22.651368869781493,22.1270112991333,5.2260694264736625,18.914511680603027,25.73684024810791,16.553887557983398,29.6005838394165,13.853992486000061,34.3883451461792,estimate
2020-03-24,25.928314368724823,25.353185653686523,5.974075857262326,21.67761468887329,29.403942108154297,18.857685661315916,33.698435211181646,16.318515300750732,39.914531707763665,estimate
2020-03-25,29.597876264095305,28.91938304901123,6.743260947016161,24.667788982391357,33.80334281921387,21.526820945739743,38.25469474792481,18.24739999771118,44.282944679260204,estimate
2020-03-26,33.413752070903776,32.6480770111084,7.831203629340889,27.910014152526855,37.841360092163086,24.18416976928711,43.727310943603534,20.656773471832274,51.0860708236694,estimate
2020-03-27,37.97940052604675,37.01816749572754,8.832599206372217,31.974451065063477,43.03751277923584,27.73657360076904,49.27658500671387,23.124488592147827,58.214725208282466,estimate
2020-03-28,43.02707297706604,41.87178993225098,9.705091192677688,36.350460052490234,48.50673007965088,31.76038856506348,55.707183074951175,26.98325462341309,65.8200059890747,estimate
2020-03-29,48.41661417198181,47.41055488586426,10.70860239382436,40.82127380371094,54.593451499938965,35.46743927001953,62.70746994018555,30.540976524353027,71.71692466735838,estimate
